DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
43292769,Blake Treinen,P,,LAD,TB,,4000,0,2.38,,2.38,0.595,0,0,0,100,5.3588,9.7982,2.37516,0,2.3,4.55,6.25,8.25,11,4.27384,0,4,7,9,12,16,0.126856,-1.6,0,2,3.1,5.1,8,3.70236,0,3.5,7,9,12,16,3.53458,4.77534,3.10448,4.98039,0.46572,0.13212,0.0184,0.09724,0,0,0.38956,0,0.82356,0.42948,3.61472,0.71348,0.35908,0,0.05664,0,0,0,14.4221
43292716,Mason Montgomery,P,,PIT,ATH,,4000,0,2.36,,2.36,0.59,0,0,0,100,5.2594,10.499600000000001,2.35756,0,2.3,4.9,6.25,8.5,11.15,4.30936,0,4,8,9,13,17,0.227972,-1.6,0.2,2,3.1,6,8,3.7157,0,4,7.5,9,12.5,16.5,3.78259,5.10404,3.33614,5.33372,0.43124,0.13924,0.02236,0.09488,0,0,0.44044,0,0.9664,0.4996,3.48912,0.68772,0.40788,0,0.04488,0,0,0,14.433
43292876,Alex Vesia,P,,LAD,TB,,4000,0,2.35,,2.35,0.5875,0,0,0,100,5.3588,9.7982,2.35005,0,2.3,4.4,5.8,8.25,11,4.17924,0,4,7,9,12,16,0.232844,-0.9,0,2,3.1,5.1,7.1,3.64922,0,3.5,7,8.5,12,16,3.44446,4.66051,3.0022,4.85402,0.40408,0.11196,0.0176,0.07984,0,0,0.34776,0,0.84364,0.44656,3.39288,0.61348,0.32164,0,0.03572,0,0,0,14.2163
43292764,Josh Hader,P,,HOU,DET,,4000,0,2.33,,2.33,0.5825,0,0,0,100,4.6314,9.278400000000001,2.33422,0,0.75,4.25,6.25,10.3025,15.1015,4.08928,0,2,7,10,16,24,0.44008,0,0,2,3.1,6,9.1,5.0136,0,4,9,12,17.5,24.505,4.08268,6.05402,3.16286,6.63687,0.35828,0.11304,0.01384,0.078,0,0,0.32192,0,0.80844,0.38804,3.03768,0.56316,0.29756,0,0.0686,0,0,0,12.4392
43292847,Kevin Ginkel,P,,ARI,LAA,,4000,0,2.31,,2.31,0.5775,0,0,0,100,4.9164,9.5328,2.30741,0,2.25,4.45,5.9,8.25,10.5005,4.0846,0,4,7,9,12,16,0.216748,-0.9,0,2,3.1,5.1,7.1,3.57306,0,3,7,9,12,15.5,3.47091,4.71532,3.01944,4.89705,0.40584,0.13908,0.05336,0.06764,0,0,0.35332,0,0.82056,0.35716,3.33872,0.66592,0.3258,0,0.037,0,0,0,13.3482
43292516,Ian Seymour,P,,TB,LAD,,8000,0,2.28,,2.28,0.285,0,0,0,100,4.4394,9.7982,2.28316,0,2.3,4.55,5.9,8.25,10.5005,4.11964,0,4,7,9,12,16,0.06628,-1.8,0,2,3.1,5.1,7.1,3.55944,0,3.5,7,9,12,15.5,3.55851,4.78293,3.13563,5.00583,0.43036,0.12864,0.0272,0.12144,0,0,0.42464,0,0.84424,0.41276,3.56248,0.70764,0.3922,0,0.04264,0,0,0,14.5957
43292743,Tyler Holton,P,,DET,HOU,,4000,0,2.24,,2.24,0.56,0,0,0,100,4.647,9.278400000000001,2.243,0,2.3,4.9,6.25,8.4,11,4.1848,1,4,7,9,13,16.01,-0.437664,-1.8,0,2,3.1,5.1,8,3.51792,0,3.5,7,9,12.5,16,3.826,5.06756,3.45853,5.36111,0.65808,0.16032,0.02972,0.16656,0,0,0.55164,0,0.6676,0.31908,4.29464,1.01468,0.50616,0,0.10996,0,0,0,15.8773
43292831,Bryan King,P,,HOU,DET,,4000,0,2.23,,2.23,0.5575,0,0,0,100,4.6314,9.278400000000001,2.22906,0,2.3,4.4,5.75,7.75,10.4,4.06304,0,4,7,9,12,15,-0.04458,-1.8,0,2,3.1,4.2,7.1,3.48494,0,3.5,6.5,8.5,11.5,15,3.5028,4.69109,3.07927,4.91501,0.50604,0.13636,0.01896,0.08476,0,0,0.4048,0,0.806,0.41008,3.656,0.7461200000000001,0.37224,0,0.03212,0,0,0,14.3366
43292524,Jacob Latz,P,,TEX,MIN,,7800,0,2.18,,2.18,0.2794871794871795,0,0,0,100,4.5866,8.624600000000001,2.17602,0,2.25,4.4,5.75,8.25,10.5,3.91307,0,4,7,9,12,16,0.0453667,-0.9,0,2,3.1,5.1,7.1,3.38457,0,3,6.5,8.5,12,15.5,3.46875,4.69631,3.02344,4.88742,0.441733,0.125733,0.0257333,0.0734,0,0,0.3634,0,0.740267,0.3904,3.41207,0.6665993,0.3354,0,0.0467333,0,0,0,13.8587
43292690,Tanner Scott,P,,LAD,TB,,4000,0,2.17,,2.17,0.5425,0,0,0,100,5.3588,9.7982,2.17451,0,0.75,3.9,5.9,9.75,14.2,3.84404,0,2,6,9,15,22,0.22922,0,0,1.1,2.2,5.1,8.2,5.01406,0,4,9,12,17,23,3.79456,5.59537,3.04062,6.43564,0.39732,0.1022,0.0194,0.07524,0,0,0.31416,0,0.67084,0.36004,3.09624,0.59416,0.28868,0,0.08092,0,0,0,12.2266
43292806,Jakob Junis,P,,TEX,MIN,,4000,0,2.15,,2.15,0.5375,0,0,0,100,4.5866,8.624600000000001,2.14798,0,1.8,4.3,5.65,7.75,10.401,3.8214,0,3,7,9,12,15,-0.0333667,-0.9,0,1.3,3.1,4,7.1,3.31457,0,3,6.5,8.5,11.5,15,3.3647,4.55904,2.94313,4.74044,0.4448,0.1376,0.0297333,0.0948,0,0,0.370867,0,0.709933,0.306733,3.44933,0.7069333,0.344333,0,0.0369333,0,0,0,13.3725
43292688,Jacob Webb,P,,CHC,COL,,4000,0,2.14,,2.14,0.535,0,0,0,100,5.7586,9.8432,2.14113,0,1.65,4.4,5.75,7.9,10.5,3.80968,0,3,7,9,12,16,0.091936,-0.9,0,2,3.1,5.1,7.1,3.3152,0,3,6.5,8.5,11.525,15.5,3.44982,4.71024,2.97043,4.87258,0.40536,0.11316,0.02812,0.09352,0,0,0.36204,0,0.74172,0.3488,3.27172,0.6401600000000001,0.33512,0,0.0422,0,0,0,12.8487
43292609,Tony Santillan,P,,CIN,NYM,,6000,0,2.07,,2.07,0.345,0,0,0,100,4.6634,8.966000000000001,2.07467,0,0.75,3.7625,5.8,9.65,14.4505,3.72596,0,1,6,9,15,23,0.201096,0,0,1.1,2.4,5.3,9.1,4.74736,0,3,9,11.5,17,23,3.89188,5.72202,3.17596,6.5526,0.37696,0.10788,0.01776,0.10788,0,0,0.36924,0,0.7334,0.36448,3.02116,0.61048,0.33868,0,0.07228,0,0,0,12.4421
43292835,Kyle Finnegan,P,,DET,HOU,,4000,0,2.04,,2.04,0.51,0,0,0,100,4.647,9.278400000000001,2.03579,0,2.25,4.3,5.65,7.75,9.9,3.87832,1,4,7,9,11,15,-0.500696,-1.8,0,1.1,2.2,4,6,3.2218,0,3.5,6.5,8,11,14.5,3.55776,4.65417,3.20245,4.95525,0.60964,0.1594,0.00912,0.12992,0,0,0.49648,0,0.73248,0.40496,4.08944,0.90808,0.4582,0,0.03312,0,0,0,15.8628
43292760,Caleb Ferguson,P,,CIN,NYM,,4000,0,2.03,,2.03,0.5075,0,0,0,100,4.6634,8.966000000000001,2.03012,0,1.65,4.25,5.65,7.75,10.25,3.69012,0,3,7,9,12,15,-0.033468,-0.9,0,2,3.1,4,6.2,3.16966,0,3,6,8,11,15,3.4338,4.64702,2.99437,4.83545,0.44304,0.12184,0.02708,0.08892,0,0,0.3862,0,0.74784,0.36004,3.31764,0.68088,0.3576,0,0.03072,0,0,0,13.2966
43292706,Mark Leiter Jr.,P,,ATH,PIT,,4000,0,2.03,,2.03,0.5075,0,0,0,100,5.2402,10.499600000000001,2.03063,0,1.8,4.4,5.65,7.75,10.25,3.86908,0,4,7,9,12,15,-0.197544,-1.8,0,2,3.1,4.2,7.1,3.2404,0,3,6.5,8.5,11.5,15,3.5658,4.7554,3.18733,5.00022,0.52336,0.15776,0.02292,0.08592,0,0,0.44748,0,0.80724,0.4674,3.64704,0.7899600000000001,0.4106,0,0.0352,0,0,0,14.4948
43292866,Caleb Thielbar,P,,CHC,COL,,4000,0,2.02,,2.02,0.505,0,0,0,100,5.7586,9.8432,2.01674,0,1.65,4.25,5.65,7.65,10.25,3.603,0,3,6,9,11,15,0.032128,-0.9,0,2,3.1,4,6,3.12476,0,2.5,6,8,11,15,3.33634,4.55206,2.88055,4.70912,0.42168,0.11472,0.02664,0.09204,0,0,0.35268,0,0.71164,0.3014,3.16332,0.65508,0.32404,0,0.02944,0,0,0,12.4998
43292779,Ryan Thompson,P,,ARI,LAA,,4000,0,2.02,,2.02,0.505,0,0,0,100,4.9164,9.5328,2.02188,0,0.75,3.65,5.65,9.15,14.0005,3.58528,0,1,6,9,15,22,0.144884,0,0,1.1,2,5.1,8,4.54298,0,2.5,8.5,11,16,22.5,3.7192,5.4597,3.00695,6.25238,0.39356,0.121,0.04572,0.0664,0,0,0.31496,0,0.60964,0.28416,2.98208,0.62668,0.29132,0,0.082,0,0,0,11.6939
43292707,Justin Sterner,P,,ATH,PIT,,4000,0,2,,2,0.5,0,0,0,100,5.2402,10.499600000000001,1.99626,0,0.75,3.8,5.8,9.4,13.9005,3.69428,0,2,6,9,15,22,-0.044092,-0.7,0,1.1,2.2,5.1,8.2,4.4823,0,3,8.5,11,16.5,23,3.93473,5.68907,3.31855,6.50255,0.46816,0.13316,0.022,0.09108,0,0,0.39516,0,0.68296,0.38028,3.30356,0.7144000000000001,0.36736,0,0.07748,0,0,0,13.4188
43292865,Scott Barlow,P,,ATH,PIT,,4000,0,1.97,,1.97,0.4925,0,0,0,100,5.2402,10.499600000000001,1.96763,0,1.7,4.3,5.65,7.75,10.4,3.80512,0,4,7,9,12,16,-0.223616,-1.8,0,2,3.1,5.1,7.1,3.1636,0,3,6.5,8.5,11.5,15.005,3.63243,4.84349,3.24281,5.09625,0.45944,0.14924,0.0206,0.08724,0,0,0.46112,0,0.7938,0.56652,3.61512,0.7165199999999999,0.42344,0,0.0476,0,0,0,15.0836
43292695,Andrew Morris,P,,MIN,TEX,,4000,0,1.96,,1.96,0.49,0,0,0,100,4.038,8.624600000000001,1.95983,0,1.8,4.25,5.65,7.75,10.5,3.764,1,4,7,9,12,16,-0.53428,-1.8,0,1.1,2.2,4.2,7.1,3.1114,0,3,6,8,11.5,15,3.60043,4.74703,3.24153,5.02995,0.622133,0.163933,0.0430667,0.100267,0,0,0.483533,0,0.6298,0.3758,4.0216,0.9293997,0.4456,0,0.068,0,0,0,15.637
43292731,Kirby Yates,P,,LAA,ARI,,4000,0,1.96,,1.96,0.49,0,0,0,100,4.6164,9.5328,1.96114,0,1.65,4.25,5.65,7.75,10.5,3.72864,0,3,7,9,12,16,-0.141988,-1.8,0,2,3.1,5.1,7.1,3.12998,0,3,6,8.5,11.5,15.5,3.60328,4.83598,3.19893,5.06692,0.3808,0.14004,0.05656,0.08196,0,0,0.44244,0,0.79396,0.53796,3.45924,0.65936,0.40856,0,0.0412,0,0,0,14.3954
43292748,Taylor Rogers,P,,MIN,TEX,,4000,0,1.92,,1.92,0.48,0,0,0,100,4.038,8.624600000000001,1.92073,0,1.65,4.25,5.65,7.75,10.4,3.60753,0,3,7,9,12,15,-0.24828,-1.8,0,1.1,2.2,4.2,7.1,3.03493,0,2.5,6,8.5,11.5,15,3.52872,4.76649,3.0933,4.96705,0.4764,0.135467,0.0302,0.0917333,0,0,0.417867,0,0.658333,0.4114,3.51047,0.7338003,0.385133,0,0.059,0,0,0,13.9131
43292854,Brock Burke,P,,CIN,NYM,,4000,0,1.91,,1.91,0.4775,0,0,0,100,4.6634,8.966000000000001,1.91344,0,1.65,4.25,5.2,7.75,10.25,3.52872,0,3,6,8,11,15,-0.17264,-1.8,0,1.1,2.2,4,7.1,2.99912,0,2.5,6,8,11,15,3.4184,4.61268,3.01571,4.80984,0.45972,0.13488,0.03,0.10188,0,0,0.40448,0,0.68592,0.33272,3.35548,0.72648,0.37296,0,0.03868,0,0,0,13.581
43292724,Eric Orze,P,,MIN,TEX,,4000,0,1.91,,1.91,0.4775,0,0,0,100,4.038,8.624600000000001,1.90901,0,1.8,4.25,5.15,7.15,9.9035,3.63207,1,3,6,8,11,15,-0.36946,-1.8,0,1.1,2,4,6.2,3.0277,0,3,6,7.5,10.5,15,3.4429,4.55328,3.08244,4.80976,0.504933,0.146867,0.0312667,0.0874667,0,0,0.427133,0,0.688933,0.4382,3.6818,0.7705333999999999,0.3956,0,0.0329333,0,0,0,14.3739
43292823,Cody Laweryson,P,,MIN,TEX,,4000,0,1.9,,1.9,0.475,0,0,0,100,4.038,8.624600000000001,1.89577,0,0.9,4.25,5.65,7.9,10.551,3.43493,0,2,6,9,12,16,-0.0342333,-0.9,0,1.1,2.2,5.1,7.1,2.95443,0,1.5,6,8.5,12,15.505,3.43032,4.75265,2.91694,4.86944,0.419467,0.1156,0.0304667,0.0701333,0,0,0.342333,0,0.6068,0.325333,3.09167,0.6356669999999999,0.316,0,0.0622667,0,0,0,12.0428
43292758,Cole Winn,P,,TEX,MIN,,4000,0,1.9,,1.9,0.475,0,0,0,100,4.5866,8.624600000000001,1.89565,0,0.45,3.9,5.65,7.75,10.5,3.2734,0,2,6,9,12,15,0.2667,0,0,1.1,3.1,4,7.1,2.90423,0,1,6,8,11.5,15,3.20433,4.53408,2.5861,4.57857,0.3176,0.0942,0.0204667,0.0749333,0,0,0.263467,0,0.645067,0.231133,2.571,0.5072,0.2436,0,0.0320667,0,0,0,10.0551
43292829,Jack Dreyer,P,,LAD,TB,,4000,0,1.88,,1.88,0.47,0,0,0,100,5.3588,9.7982,1.87571,0,0.9,3.8,5.15,7.65,10.25,3.32296,0,2,6,8,11,15,0.067504,-0.9,0,1.1,2,4,7.1,2.89624,0,1.5,6,8,11,15,3.2211,4.48326,2.69452,4.57356,0.37364,0.11892,0.01716,0.06244,0,0,0.28556,0,0.59872,0.28128,2.86396,0.57216,0.2626,0,0.04084,0,0,0,11.1021
43292853,Riley O'Brien,P,,STL,SD,,4000,0,1.84,,1.84,0.46,0,0,0,100,4.7374,8.9658,1.83896,0,0.15,3.5,5.2075,9.25,13.7005,3.33848,0,1,6,9,15,21,0.061992,0,0,1.1,2,5.1,8,4.44284,0,2,8.5,11,16,22.5,3.67141,5.41241,3.00411,6.26915,0.4148,0.11248,0.01488,0.051,0,0,0.30484,0,0.58564,0.32916,2.85516,0.59316,0.28208,0,0.07124,0,0,0,11.1651
43292813,Brennan Bernardino,P,,COL,CHC,,4000,0,1.81,,1.81,0.4525,0,0,0,100,4.0846,9.8432,1.81186,0,1.65,4.25,5.15,7.65,10.2515,3.51732,0,3,6,8,11,15,-0.365952,-1.8,0,1.1,2.2,4,6.209,2.90548,0,2.5,6,8,11,15,3.55796,4.7448,3.17608,4.98768,0.50152,0.1252,0.03068,0.09552,0,0,0.46216,0,0.7244,0.47076,3.56216,0.75292,0.42696,0,0.03512,0,0,0,14.1451
43292864,Tyler Alexander,P,,TEX,MIN,,4000,0,1.78,,1.78,0.445,0,0,0,100,4.5866,8.624600000000001,1.7831,0,0.75,3.5,5.15,9,12.95,3.2898,0,1,6,9,14,20,-0.135587,-0.7,0,1.1,2,4.2,8,4.40733,0,3,8,11,15.5,21,3.61167,5.2542,3.08381,6.14111,0.4572,0.12,0.0209333,0.0854,0,0,0.3562,0,0.5478,0.3006,3.07873,0.6835333,0.329133,0,0.0782,0,0,0,11.8853
43292771,Daniel Palencia,P,,CHC,COL,,4000,0,1.78,,1.78,0.445,0,0,0,100,5.7586,9.8432,1.78454,0,0,3.15,5.15,9.15,13.9,3.09588,0,0,5,8,14,22,0.311044,0,0,1.1,2,5.1,8.2,4.30246,0,1,8,11,15.5,22.005,3.52642,5.29217,2.67113,6.05005,0.30028,0.0814,0.0208,0.05524,0,0,0.2346,0,0.55464,0.24192,2.3392,0.45772,0.2166,0,0.06616,0,0,0,9.28032
43292718,Bradgley Rodriguez,P,,SD,STL,,4000,0,1.77,,1.77,0.4425,0,0,0,100,4.2284,8.9658,1.77452,0,1.65,3.8,5.05,7.15,9.75,3.4094,0,3,6,8,11,15,-0.424524,-1.8,0,1.1,2,4,6,2.82302,0,2.5,6,7.5,10.5,14.5,3.35964,4.48251,2.97762,4.70309,0.5378,0.15564,0.02324,0.07272,0,0,0.41556,0,0.6286,0.38336,3.55644,0.7894,0.38336,0,0.03512,0,0,0,13.8699
43292709,Enyel De Los Santos,P,,HOU,DET,,4000,0,1.73,,1.73,0.4325,0,0,0,100,4.6314,9.278400000000001,1.73282,0,0.9,3.9,5.15,7.65,10.151,3.22916,0,2,6,8,11,15,-0.182844,-0.9,0,1.1,2,4,6,2.72958,0,1.5,6,8,11,15,3.37211,4.60845,2.91745,4.76071,0.43356,0.13884,0.01728,0.10292,0,0,0.38232,0,0.63288,0.30656,3.10112,0.6926,0.35284,0,0.03908,0,0,0,12.2613
43292836,Anthony Banda,P,,MIN,TEX,,4000,0,1.73,,1.73,0.4325,0,0,0,100,4.038,8.624600000000001,1.73354,0,0.9,3.8,5.15,7.65,10.4,3.2518,0,2,6,8,12,15,-0.219427,-0.9,0,1.1,2,4,7.1,2.7376,0,1.5,6,8,11,15,3.41237,4.6739,2.96489,4.82315,0.415933,0.1154,0.0304,0.0814,0,0,0.381533,0,0.593867,0.385267,3.1564,0.6431330000000001,0.3516,0,0.0554,0,0,0,12.3877
43292858,Jaden Hill,P,,COL,CHC,,4000,0,1.7,,1.7,0.425,0,0,0,100,4.0846,9.8432,1.70138,0,1.5,3.65,5,7.055,9.75,3.25908,0,3,6,8,11,14,-0.257688,-1.8,0,1.1,2,4,6,2.71512,0,2,5.5,7.5,10.5,14,3.38637,4.55237,3.02072,4.75982,0.40992,0.10928,0.0298,0.10436,0,0,0.422,0,0.70112,0.43456,3.20096,0.65336,0.39016,0,0.02488,0,0,0,12.7622
43292768,Sam Moll,P,,CIN,NYM,,4000,0,1.69,,1.69,0.4225,0,0,0,100,4.6634,8.966000000000001,1.69097,0,0.15,3.65,5.05,7.65,10.2515,2.98444,0,1,6,8,11,15,0.184624,0,0,1.1,2.2,4,6.2,2.61652,0,0.5,5.5,7.5,11,15,3.12702,4.40863,2.56608,4.46238,0.29424,0.08732,0.01764,0.06532,0,0,0.26512,0,0.62112,0.27132,2.4092,0.46452,0.24512,0,0.02372,0,0,0,9.70396
43292809,Luke Weaver,P,,NYM,CIN,,4000,0,1.67,,1.67,0.4175,0,0,0,100,4.3026,8.966000000000001,1.67305,0,0,3.5,5.05,7.9,11.75,3.0024,0,1,6,8,12,17,0.097556,0,0,1.1,2,4,7.1,2.60482,0,0.5,5,7.5,12,17,3.30548,4.71593,2.67049,4.73805,0.31068,0.10704,0.01592,0.10136,0,0,0.29892,0,0.61908,0.26016,2.53196,0.5349999999999999,0.2748,0,0.03116,0,0,0,10.3701
43292746,JoJo Romero,P,,STL,SD,,4000,0,1.67,,1.67,0.4175,0,0,0,100,4.7374,8.9658,1.67196,0,1.05,3.65,5,7,9.65,3.1414,0,3,6,8,10,14,-0.287032,-0.9,0,1.1,2,4,6,2.63616,0,2,5.5,7,10,14,3.21136,4.35403,2.80514,4.51686,0.46044,0.12568,0.02504,0.05464,0,0,0.35116,0,0.57184,0.34468,3.14908,0.6658,0.3236,0,0.03148,0,0,0,12.2286
43292837,Hogan Harris,P,,ATH,PIT,,4000,0,1.62,,1.62,0.405,0,0,0,100,5.2402,10.499600000000001,1.62002,0,0.9,3.65,5,7.15,9.75,3.06772,0,2,6,8,11,14,-0.19342,-0.9,0,1.1,2,4,6,2.57302,0,1.5,5.5,7.5,10.5,14,3.2476,4.44623,2.82067,4.58613,0.4112,0.12756,0.01696,0.0674,0,0,0.35364,0,0.61212,0.36628,2.94872,0.62312,0.3264,0,0.0314,0,0,0,11.8808
43292733,Adrian Morejon,P,,SD,STL,,4000,0,1.61,,1.61,0.4025,0,0,0,100,4.2284,8.9658,1.60982,0,1.5,3.65,5,7,9.651,3.1512,0,3,6,7,10,14,-0.509732,-1.8,0,1.1,2,4,6,2.57766,0,2,5.5,7,10,14,3.2885,4.38856,2.9376,4.60103,0.54192,0.13796,0.02672,0.06628,0,0,0.40472,0,0.5776,0.3742,3.43328,0.7728799999999999,0.37372,0,0.02872,0,0,0,12.708
43292714,Gregory Soto,P,,PIT,ATH,,4000,0,1.6,,1.6,0.4,0,0,0,100,5.2594,10.499600000000001,1.59678,0,0,2.9,4.55,9,14.65,2.91688,0,0,5,8,14,23,0.139012,0,0,0.2,2,4.4,8.407,4.03722,0,0,7,11,18,27,3.63999,5.42378,2.76938,6.83767,0.31832,0.09076,0.01588,0.06364,0,0,0.27084,0,0.60032,0.31632,2.3786,0.48860000000000003,0.25012,0,0.04076,0,0,0,9.40732
43292611,Steven Matz,P,,TB,LAD,,6000,0,1.54,,1.54,0.25666666666666665,0,0,0,100,4.4394,9.7982,1.53548,0,0.9,3.65,5,7,9.75,2.89396,0,2,6,7,11,14,-0.381624,-0.9,0,1.1,2,4,6,2.41488,0,1.5,5.5,7,10,14,3.20282,4.36405,2.79333,4.512,0.42956,0.11984,0.02636,0.12072,0,0,0.38668,0,0.52968,0.26168,3.07216,0.69648,0.35748,0,0.03408,0,0,0,12.0263
43292834,Cole Sulser,P,,TB,LAD,,4000,0,1.53,,1.53,0.3825,0,0,0,100,4.4394,9.7982,1.53444,0,1.5,3.65,4.9,7,9.15,3.01476,0,3,6,7,10,14,-0.459712,-1.8,0,1.1,2,4,6,2.46452,0,2,5.5,7,10,13.5,3.24805,4.34057,2.9201,4.55229,0.41664,0.11956,0.02948,0.11688,0,0,0.42344,0,0.60788,0.41792,3.24968,0.68256,0.3914,0,0.02444,0,0,0,13.0812
43292614,Yoendrys Gomez,P,,MIN,TEX,,6000,0,1.52,,1.52,0.25333333333333335,0,0,0,100,4.038,8.624600000000001,1.52379,0,0.3,2.9,4.4,8.05,12.95,2.88247,0,1,5,7,13,20,-0.267227,-0.9,0,0.2,2,4,7.1,3.95767,0,1.5,7.5,10.5,16.5,24.5,3.43836,4.99697,2.75702,6.42676,0.409933,0.101933,0.0231333,0.0784667,0,0,0.3226,0,0.4972,0.328933,2.88513,0.613466,0.301,0,0.0471333,0,0,0,11.4887
43292855,Taylor Clarke,P,,ARI,LAA,,4000,0,1.51,,1.51,0.3775,0,0,0,100,4.9164,9.5328,1.50969,0,0.3,3.15,4.4,6.75,9.15,2.71312,0,1,6,7,10,14,-0.047776,-0.9,0,1.1,2,4,6,2.3404,0,1,5,7,10,13.5,2.90311,4.04944,2.43743,4.12104,0.32868,0.09384,0.03752,0.0604,0,0,0.26496,0,0.50464,0.225,2.47868,0.52044,0.2446,0,0.02576,0,0,0,10.2958
43292622,AJ Blubaugh,P,,HOU,DET,,6000,0,1.49,,1.49,0.24833333333333332,0,0,0,100,4.6314,9.278400000000001,1.48993,0,0,3.15,5,7.65,10.25,2.72564,0,0,6,8,11,15,0.023936,0,0,1.1,2,4,7.1,2.33876,0,0,5,7,11,15,3.14303,4.44269,2.6052,4.49011,0.3024,0.08832,0.0118,0.07088,0,0,0.28204,0,0.54252,0.30036,2.37536,0.4734,0.26116,0,0.0394,0,0,0,9.62712
43292687,Dennis Santana,P,,PIT,ATH,,4000,0,1.48,,1.48,0.37,0,0,0,100,5.2594,10.499600000000001,1.48265,0,1.15,3.65,4.9,7,9.75,3.0066,0,3,6,7,10,15,-0.611244,-1.8,0,1.1,2,4,6,2.41102,0,2,5.5,7,10,14,3.42927,4.54463,3.10603,4.7935,0.48748,0.17412,0.02488,0.11404,0,0,0.47636,0,0.60792,0.39064,3.43296,0.80052,0.43976,0,0.03112,0,0,0,13.1996
43292592,Gordon Graceffo,P,,STL,SD,,6300,0,1.48,,1.48,0.23492063492063492,0,0,0,100,4.7374,8.9658,1.47898,0,0.9,3.65,4.9,7,9.65,2.88204,0,2,6,7,10,14,-0.546732,-1.8,0,1.1,2,4,6,2.3551,0,1.5,5,7,10,14,3.19047,4.29291,2.81831,4.47269,0.50388,0.1518,0.0258,0.0676,0,0,0.38432,0,0.47956,0.3048,3.26352,0.7490800000000001,0.35532,0,0.03832,0,0,0,12.4939
43292872,Drew Pomeranz,P,,LAA,ARI,,4000,0,1.44,,1.44,0.36,0,0,0,100,4.6164,9.5328,1.43811,0,1.05,3.65,4.9,7,9.1515,2.90684,0,3,6,7,10,14,-0.622928,-1.8,0,1.1,2,4,6,2.33148,0,2,5.5,7,10,13.505,3.32348,4.4078,3.01484,4.64561,0.46748,0.13164,0.06668,0.09504,0,0,0.45556,0,0.5744,0.38988,3.36524,0.76084,0.42228,0,0.02712,0,0,0,13.2411
43292818,Ryan Zeferjahn,P,,LAA,ARI,,4000,0,1.43,,1.43,0.3575,0,0,0,100,4.6164,9.5328,1.42749,0,0,2.75,4.25,8.4,13.3015,2.69544,0,0,5,7,14,21,-0.047624,0,0,0.2,2,4,8,3.88308,0,0,7,11,17.5,25.5,3.4593,5.12603,2.70543,6.61558,0.276,0.09004,0.03808,0.05448,0,0,0.27624,0,0.53236,0.38356,2.41916,0.4586,0.2556,0,0.0392,0,0,0,9.94788
43292859,Juan Mejia,P,,COL,CHC,,4000,0,1.41,,1.41,0.3525,0,0,0,100,4.0846,9.8432,1.41166,0,0,2.75,4.25,8.25,13.9,2.59976,0,0,4,7,13,22,0.040344,0,0,0.2,2,4,8,3.49476,0,0,6,10,17,25.5,3.40963,5.08047,2.59387,6.40324,0.26776,0.07616,0.02084,0.06852,0,0,0.2578,0,0.52656,0.31496,2.23028,0.43328,0.23792,0,0.03412,0,0,0,9.23348
43292738,Hoby Milner,P,,CHC,COL,,4000,0,1.38,,1.38,0.345,0,0,0,100,5.7586,9.8432,1.38076,0,0,3.05,4.4,7,9.15,2.553,0,1,5,7,10,14,-0.17408,-0.9,0,1.1,2,4,6,2.163,0,0,4.5,6.5,10,13.5,2.94207,4.09619,2.49237,4.17116,0.3846,0.10192,0.02228,0.0554,0,0,0.27724,0,0.46024,0.2158,2.49404,0.5642,0.2562,0,0.02996,0,0,0,9.69368
43292851,Bryan Abreu,P,,HOU,DET,,4000,0,1.37,,1.37,0.3425,0,0,0,100,4.6314,9.278400000000001,1.37021,0,0,2.45,4.55,7.8,11.651,2.45476,0,0,4.25,8,12,17.01,0.18728,0,0,0,2,4.2,8,2.14076,0,0,4,7,11.5,17,3.10209,4.57732,2.412,4.50046,0.2412,0.06812,0.0086,0.05044,0,0,0.20856,0,0.507,0.25964,1.91924,0.36835999999999997,0.19204,0,0.03064,0,0,0,7.72816
43292874,Evan Sisk,P,,PIT,ATH,,4000,0,1.34,,1.34,0.335,0,0,0,100,5.2594,10.499600000000001,1.34074,0,0,2.9,4.9,7.65,10.4,2.45352,0,0,5,7,12,16,0.095064,0,0,0.2,2,4,7.1,2.1114,0,0,4.5,7,11,15.5,3.06962,4.39265,2.50816,4.40734,0.27664,0.08272,0.01492,0.05152,0,0,0.25128,0,0.52372,0.25844,2.03404,0.4258,0.23316,0,0.03244,0,0,0,8.28528
